,failure
39084,0.13841120657918113
39085,0.4840230255184212
39086,0.3202073742525753
39087,0.5432691643993466
39088,0.45374960534613545
39089,0.31229757041701467
39090,0.6114438940086692
39091,0.25923920033965586
39092,0.6064062751792071
39093,0.42549562365498966
39094,0.2726000857014923
39095,0.25817814941913586
39096,0.3836657462161832
39097,0.2312834592859196
39098,0.42510201633225936
39099,0.46356365041500347
39100,0.3504691727743336
39101,0.3682959243859737
39102,0.3266051994051723
39103,0.1916478638303183
39104,0.316734740106811
39105,0.2893005217011404
39106,0.43984286355906765
39107,0.548927769142518
39108,0.22231630821890908
39109,0.41346704922345506
39110,0.20439195486649417
39111,0.5034867372697761
39112,0.39871297040833403
39113,0.33601459570406295
39114,0.22725286800139763
39115,0.263720139510455
39116,0.5229553932390465
39117,0.2967680156742399
39118,0.38276530965169914
39119,0.4007817969179272
39120,0.14995285805061626
39121,0.2824339250626146
39122,0.4749260605301468
39123,0.26547113643043213
39124,0.4340776884632266
39125,0.23546048746006268
39126,0.373188999577519
39127,0.1281464151529915
39128,0.327763681916593
39129,0.46776861760267074
39130,0.3061367030571564
39131,0.34316819085159195
39132,0.31739423903281416
39133,0.45727997335121356
39134,0.2921027491236957
39135,0.3278098227091932
39136,0.32114677643704376
39137,0.5135092079028719
39138,0.2787471732852061
39139,0.19308183268294427
39140,0.1962457681055421
39141,0.3447112103684308
39142,0.2152785977730709
39143,0.23801971595962523
39144,0.35177086357690346
39145,0.19716740602241672
39146,0.15986920868418775
39147,0.363990755053225
39148,0.4322281786814925
39149,0.3427224036049223
39150,0.2154373914903509
39151,0.41404241356855487
39152,0.5770347611218
39153,0.2743577309720764
39154,0.36478094601858135
39155,0.21791078130403754
39156,0.30269591248475836
39157,0.40262164151284296
39158,0.3110240606606041
39159,0.27931598009883796
39160,0.2662099936926641
39161,0.2143524552758336
39162,0.3493452088837732
39163,0.5170321721794474
39164,0.1714720313020098
39165,0.23665217636955863
39166,0.3000385476539456
39167,0.3922964975231873
39168,0.27666899833024167
39169,0.3094740294034309
39170,0.31648469691611797
39171,0.47761955643165555
39172,0.3265207994937021
39173,0.3802864519008122
39174,0.322871565689018
39175,0.5127675848261491
39176,0.27204653571075244
39177,0.3488128975868755
39178,0.48762293535319445
39179,0.25952901740355105
39180,0.1764679973344544
39181,0.41086689527474607
39182,0.4814399521030658
39183,0.4596426989016545
39184,0.41206683897712615
39185,0.27303344246406064
39186,0.35782251267929444
39187,0.32526390245035913
39188,0.3897821402597575
39189,0.4582304378751412
39190,0.21378559581220602
39191,0.409124819325898
39192,0.5773132876678517
39193,0.34078824704747224
39194,0.1803107465548773
39195,0.3181299016833772
39196,0.4291748522685841
39197,0.5409218075544868
39198,0.30900812169399405
39199,0.3832092500097882
39200,0.28751279299888904
39201,0.33197229976367004
39202,0.4571441709035573
39203,0.4358229824928505
39204,0.33158160641162787
39205,0.3408369565278654
39206,0.2796889328240254
39207,0.49169837958337786
39208,0.5221369689880878
39209,0.28035160976512324
39210,0.40418406179212124
39211,0.18317434644818462
39212,0.5776180792722235
39213,0.3282564479333456
39214,0.23548661844083327
39215,0.45813423570730527
39216,0.32351965517766607
39217,0.30551804249576253
39218,0.27465751579865033
39219,0.3516209769381052
39220,0.1582788103352628
39221,0.3335830735668127
39222,0.3304418250445946
39223,0.2838382721652634
39224,0.23995901779468187
39225,0.2845189892516069
39226,0.27170763248774343
39227,0.39731107429380896
39228,0.305664841941918
39229,0.4127589145253016
39230,0.4489867554538012
39231,0.34508343214306125
39232,0.36109798860879905
39233,0.4163917267592536
39234,0.46968763296693855
39235,0.28196031708552804
39236,0.26066467400034055
39237,0.09115748256478677
39238,0.36719812273223873
39239,0.3511997053935451
39240,0.42919232136861346
39241,0.35011389802901327
39242,0.5498893492987486
39243,0.450728576332441
39244,0.2630627183363796
39245,0.3309834440222156
39246,0.20436725123399296
39247,0.3139896125466177
39248,0.32020911884696646
39249,0.36782944855009564
39250,0.2697660010045584
39251,0.500022272335387
39252,0.4441097498714753
39253,0.3411497953139906
39254,0.2874029270618098
39255,0.3843516039525584
39256,0.49943599311750797
39257,0.3298213936674457
39258,0.3498408930075984
39259,0.3151702285460264
39260,0.25345305751708014
39261,0.36618785466936943
39262,0.23022018109946613
39263,0.31007746971405437
39264,0.3178834371631977
39265,0.2683422909523499
39266,0.24263479870624996
39267,0.5587781484115081
39268,0.22843363341022258
39269,0.5420250094262558
39270,0.33974064227535516
39271,0.4299122832604221
39272,0.5554476822005651
39273,0.44484376136102766
39274,0.37241961746618646
39275,0.32343941163679174
39276,0.47361762511679906
39277,0.41899950478550685
39278,0.2756118085526771
39279,0.3780886848394222
39280,0.3692846302405711
39281,0.2915405522074288
39282,0.30912445735636795
39283,0.3956776958432463
39284,0.35112229080646384
39285,0.36577751449168394
39286,0.237619300165463
39287,0.3599302904851393
39288,0.3744399599637951
39289,0.3253119215891784
39290,0.24609201476977322
39291,0.5122024480860846
39292,0.2619129841735168
39293,0.39090908146448683
39294,0.35108007466263647
39295,0.24938705170108497
39296,0.33520594417174426
39297,0.3822963798670085
39298,0.44456016710981955
39299,0.14263718721083848
39300,0.20729050365125623
39301,0.2353818967416521
39302,0.5055866098247886
39303,0.4576817018823113
39304,0.3797269973522725
39305,0.2264960308846621
39306,0.24829833123135334
39307,0.2509160409954421
39308,0.3135746968128732
39309,0.3064716334028558
39310,0.4818050002007622
39311,0.2521968610936192
39312,0.20737589181923213
39313,0.4317774160979719
39314,0.432732149376734
39315,0.32094194256716957
39316,0.48378754320835127
39317,0.44225155705406394
39318,0.45827173338279525
39319,0.34075047990512375
39320,0.2925626495261806
39321,0.5748937539810305
39322,0.4101803493784722
39323,0.37961294920815963
39324,0.28940414962784256
39325,0.3610520635612358
39326,0.3807796690699061
39327,0.16874660334796146
39328,0.3290628213014896
39329,0.39541069601568507
39330,0.5077336207033128
39331,0.2945305955627876
39332,0.3416479565121311
39333,0.21505923436423902
39334,0.40393450359338645
39335,0.2040990739816825
39336,0.4687600787874841
39337,0.4000919942633259
39338,0.37079276716575543
39339,0.3071942450652953
39340,0.33721701740636983
39341,0.5484502805642516
39342,0.31705504339443263
39343,0.595909063775563
39344,0.21174269640518667
39345,0.25482377756104463
39346,0.15070819197655289
39347,0.2688704537978207
39348,0.3055231013958157
39349,0.38437186090153014
39350,0.48393281034080077
39351,0.5479855070817137
39352,0.3997825663864176
39353,0.2730380767146856
39354,0.3237800370726811
39355,0.4457050038308605
39356,0.30619942875943346
39357,0.3590680672330875
39358,0.3203964665888712
39359,0.38230625320163386
39360,0.28441080014205816
39361,0.3363994772298276
39362,0.42881184336886585
39363,0.3486503366753455
39364,0.20896488528615195
39365,0.32362192863002776
39366,0.5529264972532514
39367,0.35127879574091014
39368,0.30585069731601083
39369,0.34235996178249517
39370,0.28558191573664454
39371,0.23293984928590236
39372,0.35570517315585815
39373,0.28043824565442693
39374,0.3597262723239887
39375,0.4156025752794219
39376,0.4328971389327564
39377,0.5871031777135187
39378,0.38915245230700773
39379,0.29528117239089596
39380,0.30028647526097335
39381,0.2908434395658768
39382,0.16753152350435252
39383,0.17495542974572692
39384,0.2394820491849638
39385,0.40238420235748473
39386,0.5203576822410956
39387,0.2589709113443866
39388,0.31983082489108927
39389,0.291984181915623
39390,0.3202382290609099
39391,0.2336676581233362
39392,0.5782558381696645
39393,0.3259941205018755
39394,0.27617932462062805
39395,0.41509838679209315
39396,0.454090300071977
39397,0.29682501324633664
39398,0.31863584084157975
39399,0.2830681980352369
39400,0.40608199562807595
39401,0.43688618176972455
39402,0.328858087528508
39403,0.22517994689606136
39404,0.42377643960828787
39405,0.3494851629346179
39406,0.2484225098169364
39407,0.37349372230708167
39408,0.17321917329303627
39409,0.5551137208438635
39410,0.37648690093515114
39411,0.30903900389594663
39412,0.3743112679293487
39413,0.5188939088352581
39414,0.2610690118495154
39415,0.3087987752720694
39416,0.5180511192676819
39417,0.2979317202560046
39418,0.24487221127847197
39419,0.26630458304659194
39420,0.2678570390759783
39421,0.45261281904925277
39422,0.31133018183704053
39423,0.4493588130683394
39424,0.17493593516550374
39425,0.37371896258951215
39426,0.30145247483159354
39427,0.36791152220826984
39428,0.28394708624780896
39429,0.36913324454227286
39430,0.20858800235863148
39431,0.32697740414840165
39432,0.47524727790934795
39433,0.4926312091823296
39434,0.2980091189813679
39435,0.46838267512730253
39436,0.45646799853390313
39437,0.372015051772255
39438,0.39680221525041043
39439,0.28161234718217376
39440,0.27507614709881434
39441,0.38497973516742184
39442,0.239385787442444
39443,0.49975410880145493
39444,0.42981376906755675
39445,0.5575640095158912
39446,0.28085451932664957
39447,0.4149405757072273
39448,0.416456349495167
39449,0.2678181436761305
39450,0.5444481853122122
39451,0.5313535516731732
39452,0.2689580327216433
39453,0.3354121423447763
39454,0.31773597677450316
39455,0.42977981129930365
39456,0.38150185771156714
39457,0.27917520260306655
39458,0.3647808169800925
39459,0.40690471745323814
39460,0.3125993239200119
39461,0.2401533946673997
39462,0.36693197245607967
39463,0.4199280277288604
39464,0.25294384438187645
39465,0.5295559652649127
39466,0.3584454710659694
39467,0.4297299905796709
39468,0.43870733558503355
39469,0.3157009141631612
39470,0.41470636210369743
39471,0.2658805494815202
39472,0.3579200863415422
39473,0.37537974411195124
39474,0.2645420564953289
39475,0.2576577768465781
39476,0.4877104862560238
39477,0.37329198114467377
39478,0.36653461754221883
39479,0.34495641798130844
39480,0.3975800942804051
39481,0.3887508059623855
39482,0.2936777724153784
39483,0.2803822075494697
39484,0.23240514918219327
39485,0.543820438745525
39486,0.310028865089123
39487,0.3148632312734388
39488,0.19820754880755792
39489,0.515170467235217
39490,0.3896207649128886
39491,0.28084212412209647
39492,0.29576127607055175
39493,0.36842219351532496
39494,0.6487363146403257
39495,0.2742096190233092
39496,0.25475417319579996
39497,0.24056891737836547
39498,0.1983231990905544
39499,0.4017820916117959
39500,0.2570020612978991
39501,0.34570326562564163
39502,0.21827091299719117
39503,0.3521396656836537
39504,0.15002885444308317
39505,0.325950702936935
39506,0.312546059817452
39507,0.4367429739183306
39508,0.2651447139012259
39509,0.3051680714930495
39510,0.3685366954144238
39511,0.29192051195462987
39512,0.4264903208566548
39513,0.31666899370236884
39514,0.45922502261670833
39515,0.31284385035652756
39516,0.24610738079832808
39517,0.2746259581697574
39518,0.27377635129090694
39519,0.2743881154672334
39520,0.5108290767547762
39521,0.2898206307562883
39522,0.40596086441750123
39523,0.4256291844563542
39524,0.3237029189902256
39525,0.47530184348253157
39526,0.30375451632380823
39527,0.30859727523784114
39528,0.3590135221409475
39529,0.3080954048041634
39530,0.3176389719269634
39531,0.4531181377795902
39532,0.19429477459551447
39533,0.4314675179098935
39534,0.390422178431796
39535,0.2940698646665626
39536,0.4556181174254911
39537,0.4281347087744341
39538,0.36986108873154444
39539,0.2449058245557137
39540,0.23166524113845538
39541,0.3125753282364779
39542,0.48473511933359836
39543,0.530785742455801
39544,0.35428320702866706
39545,0.22904968805030787
39546,0.3222553366770006
39547,0.5363353495402208
39548,0.2193021811447166
39549,0.26874989134605987
39550,0.5301050841330731
39551,0.3894113830253006
39552,0.2774919852367725
39553,0.5000505401487985
39554,0.3551436765021585
39555,0.4438264347788628
39556,0.4203433703509039
39557,0.18255906987009854
39558,0.2863779873580729
39559,0.23292936021398
39560,0.3449189294196721
39561,0.3802608324252699
39562,0.28906089058628287
39563,0.3114857131256329
39564,0.5072169064382579
39565,0.39899686306617543
39566,0.31981856029160866
39567,0.485110431449529
39568,0.4358996064559352
39569,0.2647096865009017
39570,0.26596712894610736
39571,0.40277583616596035
39572,0.40645860004287976
39573,0.4858842706970109
39574,0.46696405279223147
39575,0.31444094160980507
39576,0.33349739740416257
39577,0.27343926718224987
39578,0.18416145778021215
39579,0.2722002647091027
39580,0.3305685601940456
39581,0.47589886071018533
39582,0.34349062294020094
39583,0.21469540602266926
39584,0.15218687543917794
39585,0.27256075955458603
39586,0.3857737226814737
39587,0.21022162501169098
39588,0.5290016050578289
39589,0.30386824557165437
39590,0.2332246514781241
39591,0.3227216551425987
39592,0.4100434218111105
39593,0.21528214638704055
39594,0.3694893752781488
39595,0.2688131591292955
39596,0.5047585169165957
39597,0.28866273190802905
39598,0.22495388778432165
39599,0.20977545911855897
39600,0.2865772425352545
39601,0.2213342500861979
39602,0.35496677763161355
39603,0.47576467543143675
39604,0.2897564916189743
39605,0.5365722389695671
39606,0.43333292408909
39607,0.35850383452212087
39608,0.25659069571895154
39609,0.34050670726257976
39610,0.504063182985276
39611,0.4959489170979693
39612,0.3047412008474607
39613,0.24243710372162686
39614,0.29394521620391073
39615,0.4206526075180485
39616,0.3890586191176426
39617,0.2893909116254335
39618,0.21847312770219718
39619,0.39234551219602243
39620,0.1860625968836393
39621,0.3146810531482734
39622,0.2732978268005794
39623,0.29677992047350854
39624,0.44858049154137764
39625,0.41671482032130674
39626,0.34681751462056376
39627,0.26094352505172286
39628,0.270219291527007
39629,0.6199790445839468
39630,0.3050913167722679
39631,0.33841002072706505
39632,0.41551829541460655
39633,0.49545153543802006
39634,0.2287193925961922
39635,0.5623256159033969
39636,0.4340325108293055
39637,0.20767647988170138
39638,0.5571672323081406
39639,0.35449845613122916
39640,0.2367849899428245
39641,0.36992066022416814
39642,0.19523689376709452
39643,0.31579521859755066
39644,0.21125173393438484
39645,0.2987245667270634
39646,0.3254836779625582
39647,0.5530527723901141
39648,0.3774174809370529
39649,0.4061581572620399
39650,0.4480180875187335
39651,0.6872784541415566
39652,0.2638772710777801
39653,0.14398184368827305
39654,0.2862766530409896
39655,0.4911722571771511
39656,0.26228000429233495
39657,0.14648491294977595
39658,0.3718444032493878
39659,0.49097576849391733
39660,0.2828372358526096
39661,0.4812332951587972
39662,0.375685006130598
39663,0.2211559105064662
39664,0.4350920731156461
39665,0.3442394161308385
39666,0.5374176707564079
39667,0.45430641060609767
39668,0.2955666921921543
39669,0.29777340395360563
39670,0.12233417514961026
39671,0.446063542937071
39672,0.4504776923083681
39673,0.445649969897565
39674,0.33862973335537677
39675,0.14480242015124103
39676,0.3768563905430152
39677,0.5439287120912755
39678,0.3647223314781238
39679,0.5050071022568975
39680,0.23027013353894446
39681,0.33827553831704044
39682,0.47408913270156156
39683,0.21072522303879393
39684,0.31796697048850037
39685,0.2652000967593831
39686,0.39591508006054593
39687,0.5679034583071182
39688,0.5258179381834163
39689,0.5410738751822123
39690,0.21143098515509395
39691,0.23571783301408222
39692,0.5140246940377078
39693,0.3291447972717828
39694,0.30158137432251214
39695,0.2645801037942316
39696,0.38277619551451997
39697,0.28980600104738913
39698,0.5215249122197997
39699,0.38914412167365653
39700,0.3115655515682518
39701,0.23752589988551734
39702,0.4760067780862089
39703,0.36580935449233865
39704,0.18057197405763156
39705,0.4446650491966372
39706,0.17111262599553292
39707,0.261222994221697
39708,0.423123745023347
39709,0.37320285588383506
39710,0.4341935217020489
39711,0.35697841019050314
39712,0.3548422123632618
39713,0.39491806679092095
39714,0.3904978856994606
39715,0.3713730166930576
39716,0.39364091771283755
39717,0.2305589609779948
39718,0.35124833494790375
39719,0.23346588495839105
39720,0.2708100792668553
39721,0.44085324139202586
39722,0.3039555292404467
39723,0.4504355703568323
39724,0.4036874038585571
39725,0.39513272184520515
39726,0.2999738796982957
39727,0.2997404001126666
39728,0.22090240898260283
39729,0.2952293376369749
39730,0.3636034560045184
39731,0.302355284324846
39732,0.25490175270884435
39733,0.2634120567870221
39734,0.37021941768124245
39735,0.3145950246658096
39736,0.31483319823788863
39737,0.39814801679874334
39738,0.24023548008777298
39739,0.46361916054453073
39740,0.4094385471683355
39741,0.47866950242882633
39742,0.2532191210359125
39743,0.269533297980364
39744,0.49574935482739374
39745,0.24898315609504396
39746,0.2431112253428236
39747,0.3456367087805187
39748,0.2547786472211637
39749,0.3224479337937328
39750,0.25464039929596316
39751,0.46234969074329924
39752,0.45526398858110545
39753,0.3911711997944492
39754,0.36157280042987316
39755,0.5215748525099413
39756,0.16415713324925965
39757,0.35415575842600827
39758,0.34835657858407415
39759,0.5242765397267874
39760,0.5170381983320685
39761,0.4143893152492082
39762,0.28534621178741926
39763,0.35588627224664393
39764,0.26554491773732036
39765,0.3822004897361268
39766,0.36794562992237345
39767,0.3138515496201843
39768,0.3257301151330413
39769,0.19199183144854848
39770,0.382610052336112
39771,0.21379697241611686
39772,0.1351999207313521
39773,0.340360773131498
39774,0.3127668643624338
39775,0.3270645068275591
39776,0.2541816594546923
39777,0.34892264279165386
39778,0.2588268953134248
39779,0.3096038669932143
39780,0.4376864774621261
39781,0.21533844503512892
39782,0.2543746617367727
39783,0.23852008389288604
39784,0.37546379784701267
39785,0.39037175909909766
39786,0.30428883510279975
39787,0.38972858631418905
39788,0.36542778140301174
39789,0.2912074011321814
39790,0.3676728253410193
39791,0.26807391964083616
39792,0.24592882730843604
39793,0.34117339512615913
39794,0.32905843934687146
39795,0.4362204515372476
39796,0.2678018064830352
39797,0.3406393882826943
39798,0.4011395561580384
39799,0.4237358179513682
39800,0.27662736463683646
39801,0.4829175285636105
39802,0.40922701166301484
39803,0.273747468212662
39804,0.3929596167757574
39805,0.29844532398223106
39806,0.4140382065419601
39807,0.44332505972628283
39808,0.22849368701379932
39809,0.3673358772764873
39810,0.4364909132011732
39811,0.39295534804206544
39812,0.42079484621394064
39813,0.34298756144776976
39814,0.33906339372022626
39815,0.20708165857561225
39816,0.3663586425554998
39817,0.30625339368170545
39818,0.29010523665785354
39819,0.3056989146628865
39820,0.38354418837386034
39821,0.45706431342284454
39822,0.2908456282913984
39823,0.4603462293594391
39824,0.2869166794080991
39825,0.3400078273444193
39826,0.4139274684773839
39827,0.37474968787418056
39828,0.36462231649861676
39829,0.3312328950270396
39830,0.3482567814291484
39831,0.19559430265015953
39832,0.4939991671367564
39833,0.4081764632062284
39834,0.37532725598457745
39835,0.29053329965513014
39836,0.3712255372854541
39837,0.20174426997109698
39838,0.5117223505515963
39839,0.18229113898626836
39840,0.36709698453480494
39841,0.31286437033505526
39842,0.47677607010581
39843,0.45743885070925744
39844,0.2767662314463128
39845,0.22348790214386222
39846,0.25479115025825183
39847,0.48527798752069423
39848,0.303335299195766
39849,0.29231331295074015
39850,0.26052017554267975
39851,0.2631053866248812
39852,0.4488875592214608
39853,0.439192571146596
39854,0.4133681637339145
39855,0.37802016138345745
39856,0.292134674185834
39857,0.4801043235708439
39858,0.4304373315124759
39859,0.3157558323400851
39860,0.19792944683897806
39861,0.18935173571667083
39862,0.2895330867303951
39863,0.29365644417128334
39864,0.44316756226484405
39865,0.43560250683520296
39866,0.48087869614899237
39867,0.2977776077524858
39868,0.3561673484465095
39869,0.2706966447058218
39870,0.3568209354358875
39871,0.32348057590077794
39872,0.3525490176208534
39873,0.18143434446492174
39874,0.31751054196184475
39875,0.21763689701766242
39876,0.41222429502650043
39877,0.6688005495876844
39878,0.5107662668573738
39879,0.3101081366468795
39880,0.22133872417609504
39881,0.34779782061165415
39882,0.37388545446610594
39883,0.3525259032956409
39884,0.6263407079835213
39885,0.3438729521776496
39886,0.3803707794193043
39887,0.24382936478930134
39888,0.24544039487225158
39889,0.18179667183277962
39890,0.4155960741559337
39891,0.25420419326526816
39892,0.3141044185011332
39893,0.2021227886386305
39894,0.5369441573892119
39895,0.3124705681435486
39896,0.24049245084655213
39897,0.3804459239118518
39898,0.3088757303795615
39899,0.31607973498368824
39900,0.3130691803973128
39901,0.3914093426654815
39902,0.4783150380039154
39903,0.4023155150805838
39904,0.39856065354522974
39905,0.3654171439776421
39906,0.5960652925584078
39907,0.44560903906449284
39908,0.2576544031207775
39909,0.29349943780601245
39910,0.4523960767976499
39911,0.30743020699888257
39912,0.48965539301415284
39913,0.3335928715330017
39914,0.2169439776950151
39915,0.1492970271876207
39916,0.2823664314857222
39917,0.1736162249837854
39918,0.43762905635055604
39919,0.3426518714571359
39920,0.3589229017174377
39921,0.37940330292813396
39922,0.48388133718876714
39923,0.27715531339850213
39924,0.35911929800897646
39925,0.2930605900316227
39926,0.21813804813139104
39927,0.3199182337932688
39928,0.33875162811887755
39929,0.25786148193395003
39930,0.46870762215620254
39931,0.31904909278273197
39932,0.4256476028197737
39933,0.46040742773240906
39934,0.5089392448244173
39935,0.3592332340100129
39936,0.41437910946471146
39937,0.36305235596922025
39938,0.3013263211942646
39939,0.21604613467794725
39940,0.2733444828509712
39941,0.34898715160484817
39942,0.3966940788424047
39943,0.2614009198558575
39944,0.5062296222054373
39945,0.40292355605786073
39946,0.37692907189057234
39947,0.39931937750092006
39948,0.31949060636186105
39949,0.3768724576238723
39950,0.19320363946692976
39951,0.3987915042188247
39952,0.3309355815922953
39953,0.42865534491755203
39954,0.24076869788586294
39955,0.4258743972042958
39956,0.2890435491970099
39957,0.401749731775132
39958,0.40665755054680147
39959,0.18392533346726922
39960,0.34271463243329237
39961,0.4646246595285306
39962,0.32614125995717913
39963,0.4893388600793477
39964,0.2641029807843519
39965,0.302680449799733
39966,0.4910563060805377
39967,0.30566695956345014
39968,0.3389562186978804
39969,0.3977558130838267
39970,0.42092465559166603
39971,0.18740915560045748
39972,0.20424697650630827
39973,0.18014168680771248
39974,0.4738742794827126
39975,0.47250214032162885
39976,0.3544425922815262
39977,0.38178394947861244
39978,0.1398405625699046
39979,0.4875943674768989
39980,0.360317086992313
39981,0.42538133031969216
39982,0.2845136310913565
39983,0.19627043798292526
39984,0.3940304988675768
39985,0.27801897043130236
39986,0.34306104074130006
39987,0.340624824488087
39988,0.4131525583899761
39989,0.4175800470489861
39990,0.263283553851345
39991,0.4832258956472063
39992,0.22904522063146115
39993,0.30270939320534923
39994,0.3259827988625585
39995,0.4084930089142406
39996,0.24802359517505884
39997,0.3173855178395815
39998,0.19788990912056567
39999,0.6134799012904205
40000,0.357962734242289
40001,0.2462778085776716
40002,0.19561140009957123
40003,0.3495506633528186
40004,0.35153852886240305
40005,0.395561712752539
40006,0.1522978922766287
40007,0.40732636798991795
40008,0.5814499773166367
40009,0.1843491133913997
40010,0.33746674627344164
40011,0.299949795060153
40012,0.32785429116903186
40013,0.1852213989922432
40014,0.3482023921331867
40015,0.3634286079953518
40016,0.4926012522730219
40017,0.2796380962789832
40018,0.3940569700448499
40019,0.409531938437366
40020,0.5162816794718093
40021,0.3295393228830661
40022,0.43898824725340846
40023,0.2714106684913724
40024,0.46725153295026967
40025,0.37492210855389235
40026,0.40163788742501666
40027,0.2754206019545633
40028,0.24996495183462217
40029,0.2860149298408398
40030,0.38709326223982166
40031,0.4350465233641666
40032,0.4943505238812607
40033,0.33439616764213076
40034,0.19430983052068893
40035,0.2992704575476048
40036,0.5388549822881652
40037,0.4336181067322262
40038,0.24384526724747072
40039,0.18216162913233294
40040,0.4152703831067682
40041,0.3474268858376739
40042,0.2546952866621702
40043,0.1748615557252563
40044,0.480897721432968
40045,0.4023548451338232
40046,0.2234769357725105
40047,0.382295421122564
40048,0.4021246177556307
40049,0.2868849109664691
40050,0.4624731377027123
40051,0.3510463395103597
40052,0.4380927931425875
40053,0.3580253620361123
40054,0.45443117361265384
40055,0.6023126236594223
40056,0.2943847232240007
40057,0.34350123435889046
40058,0.3803673962908792
40059,0.3031049433829279
40060,0.3219132958237777
40061,0.3445206756139175
40062,0.3265559196366409
40063,0.3842763325219422
40064,0.24006699591675906
40065,0.4041516705922157
40066,0.33520355598324686
40067,0.3446495190198955
40068,0.2613493478156
40069,0.4957379930552465
40070,0.344287363605875
40071,0.45073524966863304
40072,0.24049494155403478
40073,0.2198468808947209
40074,0.2248228024711975
40075,0.30965613067295616
40076,0.3411541290363208
40077,0.48509142190313903
40078,0.34650177217871786
40079,0.3634312136064489
40080,0.3179529963873941
40081,0.36877529653046204
40082,0.3771381459107012
40083,0.2546168423229224
40084,0.32355054582965415
40085,0.36775305910628736
40086,0.3254522436122709
40087,0.28778836284827125
40088,0.2707623791801755
40089,0.2999009562347956
40090,0.34555419776563373
40091,0.4869876454183276
40092,0.3415538479383269
40093,0.2897870257921074
40094,0.30679481137942727
40095,0.44718656721679456
40096,0.2517746134762207
40097,0.3901396040192212
40098,0.316332801843618
40099,0.35162977546159996
40100,0.1737741516729982
40101,0.43572915517310773
40102,0.31871630804337153
40103,0.38433844695453323
40104,0.4970388667199824
40105,0.3908806595178122
40106,0.393542658513845
40107,0.31184945778800355
40108,0.22694342433623105
40109,0.2569824830899014
40110,0.3268742070862912
40111,0.30976362586610334
40112,0.4907415315512979
40113,0.5584991189012436
40114,0.3308930717288551
40115,0.22751763191086055
40116,0.2758433615181474
40117,0.33403008232409526
40118,0.14109036382313705
40119,0.23610614490789225
40120,0.1597629074319998
40121,0.3257876321592625
40122,0.4975052919904242
40123,0.4997118773251106
40124,0.1957054187165348
40125,0.4385020759490042
40126,0.24672852227771638
40127,0.3392650210747118
40128,0.3307318561884011
40129,0.5588020941609045
40130,0.601986024435473
40131,0.5022361183631604
40132,0.6672987682730046
40133,0.5294124092646658
40134,0.24574525642245268
40135,0.28697978007158353
40136,0.25882766080445624
40137,0.20459451418019448
40138,0.4087631470074094
40139,0.3067626964494959
40140,0.33728880988552606
40141,0.38002676087274995
40142,0.5074965494001817
40143,0.2463017727306978
40144,0.36580727076012365
40145,0.2733829899621259
40146,0.22661712492527236
40147,0.2757855527989718
40148,0.21480606848641418
40149,0.36555231420611894
40150,0.23166388598197335
40151,0.20999435287091714
40152,0.3480669767206945
40153,0.35071667569995596
40154,0.3857662385411292
40155,0.3784944687155689
40156,0.2198980743678648
40157,0.33273366639332863
40158,0.3232337385994019
40159,0.36108317980075666
40160,0.26286187957162743
40161,0.2512535166228096
40162,0.20378136447062148
40163,0.393695939373377
40164,0.24646376414124344
40165,0.21334718306267383
40166,0.27403404117020963
40167,0.3215450974040825
40168,0.22862634283156974
40169,0.24127290769275972
40170,0.457965498846562
40171,0.325699240803327
40172,0.3027086233683614
40173,0.539172158080147
40174,0.21936212848540668
40175,0.38231004779704597
40176,0.4180680417268503
40177,0.33496906776433233
40178,0.2546916769774133
40179,0.35648115332551733
40180,0.19649581245935455
40181,0.38755426204388754
40182,0.30961673045649407
40183,0.4365795076547473
40184,0.5016866382325766
40185,0.2363001926818925
40186,0.4026096930370721
40187,0.5594676004809558
40188,0.3859143887227867
40189,0.6060458339844172
40190,0.3520516088704686
40191,0.5360514388034017
40192,0.5150300734399891
40193,0.47542593193962546
40194,0.2077897725703454
40195,0.38525054289718497
40196,0.1297781966269049
40197,0.23922380489110362
40198,0.47286947783348876
40199,0.39095639388054665
40200,0.27518915324584275
40201,0.5948268081593933
40202,0.42086962093955504
40203,0.3237528542875974
40204,0.2144586074900859
40205,0.3005134962967969
40206,0.376323502039409
40207,0.29584529933385284
40208,0.30634088228099754
40209,0.46126792221103907
40210,0.27033618287603267
40211,0.3453617942023543
40212,0.37607096362243747
40213,0.27782931248570786
40214,0.273618382151338
40215,0.37877978683503527
40216,0.24319795495661686
40217,0.3035023562415492
40218,0.35629031503541775
40219,0.2521035409385021
40220,0.4204764456013785
40221,0.24027014642817657
40222,0.25808092679701483
40223,0.24616724453400546
40224,0.48754168139188636
40225,0.2841569130263576
40226,0.279298670470335
40227,0.2491346769053582
40228,0.385302129553403
40229,0.3950455069738424
40230,0.46742330396119575
40231,0.386163071900607
40232,0.31911081895267585
40233,0.32211938587845856
40234,0.30572007960220077
40235,0.4749058037692412
40236,0.32442853654564713
40237,0.3324441620288817
40238,0.27310579160195503
40239,0.15859218806123157
40240,0.2486523457740002
40241,0.3406828394586093
40242,0.5159307133609731
40243,0.620140658467818
40244,0.3091801159633769
40245,0.4318004601248365
40246,0.5153648684665525
40247,0.23440377186104855
40248,0.4025174105555073
40249,0.4949102763294707
40250,0.22218475326819345
40251,0.2613558621159998
40252,0.2917248274259233
40253,0.3943719031496019
40254,0.30788926933535443
40255,0.21489421894962707
