id,failure
36139,0.8
36140,0.85
36141,0.82
36142,0.7
36143,0.88
36144,0.7
36145,0.83
36146,0.78
36147,0.74
36148,0.83
36149,0.94
36150,0.91
36151,0.79
36152,0.87
36153,0.66
36154,0.92
36155,0.86
36156,0.79
36157,0.85
36158,0.84
36159,0.89
36160,0.86
36161,0.84
36162,0.77
36163,0.73
36164,0.84
36165,0.88
36166,0.89
36167,0.85
36168,0.92
36169,0.83
36170,0.93
36171,0.89
36172,0.86
36173,0.91
36174,0.73
36175,0.93
36176,0.78
36177,0.77
36178,0.82
36179,0.82
36180,0.79
36181,0.88
36182,0.76
36183,0.71
36184,0.85
36185,0.77
36186,0.73
36187,0.88
36188,0.72
36189,0.84
36190,0.84
36191,0.66
36192,0.91
36193,0.79
36194,0.7
36195,0.92
36196,0.75
36197,0.86
36198,0.91
36199,0.88
36200,0.9
36201,0.85
36202,0.76
36203,0.88
36204,0.73
36205,0.82
36206,0.7
36207,0.87
36208,0.88
36209,0.76
36210,0.86
36211,0.78
36212,0.85
36213,0.73
36214,0.92
36215,0.83
36216,0.83
36217,0.74
36218,0.83
36219,0.89
36220,0.85
36221,0.75
36222,0.82
36223,0.87
36224,0.68
36225,0.93
36226,0.89
36227,0.72
36228,0.86
36229,0.92
36230,0.86
36231,0.82
36232,0.72
36233,0.79
36234,0.78
36235,0.89
36236,0.81
36237,0.91
36238,0.78
36239,0.71
36240,0.74
36241,0.87
36242,0.85
36243,0.8
36244,0.71
36245,0.87
36246,0.83
36247,0.81
36248,0.82
36249,0.9
36250,0.84
36251,0.7
36252,0.86
36253,0.89
36254,0.8
36255,0.83
36256,0.76
36257,0.77
36258,0.72
36259,0.92
36260,0.84
36261,0.94
36262,0.75
36263,0.74
36264,0.83
36265,0.77
36266,0.75
36267,0.96
36268,0.82
36269,0.77
36270,0.84
36271,0.78
36272,0.78
36273,0.88
36274,0.68
36275,0.87
36276,0.79
36277,0.68
36278,0.91
36279,0.74
36280,0.82
36281,0.95
36282,0.77
36283,0.8
36284,0.94
36285,0.74
36286,0.82
36287,0.91
36288,0.76
36289,0.85
36290,0.76
36291,0.75
36292,0.81
36293,0.88
36294,0.93
36295,0.82
36296,0.87
36297,0.89
36298,0.93
36299,0.89
36300,0.72
36301,0.84
36302,0.97
36303,0.82
36304,0.84
36305,0.95
36306,0.81
36307,0.76
36308,0.84
36309,0.86
36310,0.72
36311,0.87
36312,0.84
36313,0.8
36314,0.83
36315,0.83
36316,0.89
36317,0.78
36318,0.81
36319,0.7
36320,0.88
36321,0.84
36322,0.8
36323,0.77
36324,0.74
36325,0.78
36326,0.9
36327,0.82
36328,0.91
36329,0.93
36330,0.89
36331,0.86
36332,0.76
36333,0.91
36334,0.83
36335,0.91
36336,0.73
36337,0.89
36338,0.89
36339,0.88
36340,0.84
36341,0.86
36342,0.75
36343,0.91
36344,0.71
36345,0.78
36346,0.84
36347,0.9
36348,0.78
36349,0.89
36350,0.86
36351,0.92
36352,0.87
36353,0.76
36354,0.93
36355,0.87
36356,0.81
36357,0.87
36358,0.81
36359,0.75
36360,0.75
36361,0.94
36362,0.85
36363,0.74
36364,0.84
36365,0.76
36366,0.86
36367,0.74
36368,0.7
36369,0.81
36370,0.88
36371,0.91
36372,0.87
36373,0.84
36374,0.79
36375,0.74
36376,0.72
36377,0.92
36378,0.8
36379,0.83
36380,0.88
36381,0.82
36382,0.79
36383,0.98
36384,0.85
36385,0.9
36386,0.79
36387,0.87
36388,0.8
36389,0.75
36390,0.9
36391,0.84
36392,0.74
36393,0.95
36394,0.91
36395,0.9
36396,0.92
36397,0.66
36398,0.73
36399,0.75
36400,0.82
36401,0.86
36402,0.88
36403,0.76
36404,0.89
36405,0.83
36406,0.87
36407,0.83
36408,0.63
36409,0.82
36410,0.77
36411,0.84
36412,0.84
36413,0.75
36414,0.79
36415,0.78
36416,0.82
36417,0.78
36418,0.76
36419,0.79
36420,0.91
36421,0.87
36422,0.77
36423,0.82
36424,0.81
36425,0.91
36426,0.79
36427,0.83
36428,0.86
36429,0.82
36430,0.78
36431,0.82
36432,0.84
36433,0.79
36434,0.85
36435,0.7
36436,0.85
36437,0.83
36438,0.83
36439,0.75
36440,0.75
36441,0.86
36442,0.85
36443,0.8
36444,0.86
36445,0.82
36446,0.84
36447,0.81
36448,0.87
36449,0.75
36450,0.66
36451,0.91
36452,0.83
36453,0.85
36454,0.82
36455,0.86
36456,0.85
36457,0.73
36458,0.7
36459,0.87
36460,0.88
36461,0.86
36462,0.81
36463,0.66
36464,0.67
36465,0.79
36466,0.84
36467,0.78
36468,0.86
36469,0.85
36470,0.8
36471,0.86
36472,0.87
36473,0.87
36474,0.94
36475,0.73
36476,0.87
36477,0.84
36478,0.85
36479,0.79
36480,0.86
36481,0.83
36482,0.79
36483,0.76
36484,0.68
36485,0.69
36486,0.99
36487,0.84
36488,0.8
36489,0.82
36490,0.83
36491,0.86
36492,0.84
36493,0.85
36494,0.81
36495,0.71
36496,0.81
36497,0.97
36498,0.68
36499,0.89
36500,0.82
36501,0.88
36502,0.86
36503,0.73
36504,0.9
36505,0.7
36506,0.81
36507,0.76
36508,0.78
36509,0.82
36510,0.86
36511,0.82
36512,0.74
36513,0.88
36514,0.84
36515,0.73
36516,0.8
36517,0.75
36518,0.84
36519,0.86
36520,0.88
36521,0.81
36522,0.79
36523,0.7
36524,0.66
36525,0.94
36526,0.8
36527,0.82
36528,0.92
36529,0.92
36530,0.7
36531,0.76
36532,0.77
36533,0.94
36534,0.84
36535,0.87
36536,0.75
36537,0.87
36538,0.75
36539,0.92
36540,0.89
36541,0.75
36542,0.73
36543,0.77
36544,0.92
36545,0.9
36546,0.91
36547,0.89
36548,0.74
36549,0.84
36550,0.87
36551,0.89
36552,0.92
36553,0.79
36554,0.75
36555,0.9
36556,0.86
36557,0.77
36558,0.75
36559,0.79
36560,0.77
36561,0.89
36562,0.87
36563,0.92
36564,0.74
36565,0.84
36566,0.91
36567,0.87
36568,0.82
36569,0.86
36570,0.85
36571,0.84
36572,0.89
36573,0.86
36574,0.87
36575,0.83
36576,0.81
36577,0.91
36578,0.85
36579,0.74
36580,0.85
36581,0.8
36582,0.81
36583,0.77
36584,0.62
36585,0.76
36586,0.81
36587,0.87
36588,0.77
36589,0.86
36590,0.89
36591,0.97
36592,0.74
36593,0.89
36594,0.86
36595,0.69
36596,0.8
36597,0.91
36598,0.9
36599,0.82
36600,0.76
36601,0.95
36602,0.79
36603,0.86
36604,0.9
36605,0.84
36606,0.73
36607,0.76
36608,0.86
36609,0.68
36610,0.77
36611,0.75
36612,0.76
36613,0.76
36614,0.76
36615,0.62
36616,0.87
36617,0.73
36618,0.71
36619,0.78
36620,0.72
36621,0.88
36622,0.71
36623,0.77
36624,0.9
36625,0.86
36626,0.56
36627,0.91
36628,0.83
36629,0.71
36630,0.74
36631,0.86
36632,0.86
36633,0.87
36634,0.84
36635,0.75
36636,0.89
36637,0.71
36638,0.9
36639,0.84
36640,0.83
36641,0.89
36642,0.77
36643,0.83
36644,0.87
36645,0.76
36646,0.76
36647,0.9
36648,0.9
36649,0.91
36650,0.79
36651,0.86
36652,0.88
36653,0.78
36654,0.81
36655,0.93
36656,0.99
36657,0.97
36658,0.82
36659,0.85
36660,0.87
36661,0.88
36662,0.85
36663,0.87
36664,0.75
36665,0.87
36666,0.87
36667,0.63
36668,0.7
36669,0.82
36670,0.77
36671,0.84
36672,0.87
36673,0.69
36674,0.92
36675,0.81
36676,0.89
36677,0.86
36678,0.95
36679,0.76
36680,0.8
36681,0.86
36682,0.84
36683,0.76
36684,0.79
36685,0.88
36686,0.77
36687,0.78
36688,0.82
36689,0.9
36690,0.9
36691,0.69
36692,0.76
36693,0.8
36694,0.89
36695,0.8
36696,0.94
36697,0.71
36698,0.86
36699,0.9
36700,0.89
36701,0.72
36702,0.87
36703,0.83
36704,0.9
36705,0.67
36706,0.85
36707,0.75
36708,0.84
36709,0.69
36710,0.82
36711,0.63
36712,0.9
36713,0.85
36714,0.7
36715,0.81
36716,0.83
36717,0.83
36718,0.82
36719,0.77
36720,0.89
36721,0.81
36722,0.74
36723,0.94
36724,0.77
36725,0.82
36726,0.91
36727,0.81
36728,0.68
36729,0.87
36730,0.89
36731,0.88
36732,0.83
36733,0.84
36734,0.96
36735,0.82
36736,0.88
36737,0.83
36738,0.82
36739,0.95
36740,0.77
36741,0.7
36742,0.83
36743,0.81
36744,0.78
36745,0.78
36746,0.78
36747,0.69
36748,0.79
36749,0.82
36750,0.84
36751,0.79
36752,0.82
36753,0.76
36754,0.93
36755,0.89
36756,0.82
36757,0.85
36758,0.78
36759,0.79
36760,0.62
36761,0.87
36762,0.77
36763,0.86
36764,0.79
36765,0.91
36766,0.73
36767,0.89
36768,0.71
36769,0.88
36770,0.84
36771,0.85
36772,0.84
36773,0.83
36774,0.88
36775,0.96
36776,0.88
36777,0.84
36778,0.92
36779,0.95
36780,0.8
36781,0.81
36782,0.9
36783,0.81
36784,0.94
36785,0.9
36786,0.74
36787,0.8
36788,0.84
36789,0.71
36790,0.78
36791,0.8
36792,0.84
36793,0.86
36794,0.81
36795,0.85
36796,0.85
36797,0.89
36798,0.77
36799,0.8
36800,0.84
36801,0.92
36802,0.8
36803,0.85
36804,0.81
36805,0.87
36806,0.74
36807,0.87
36808,0.82
36809,0.78
36810,0.84
36811,0.97
36812,0.82
36813,0.72
36814,0.76
36815,0.87
36816,0.75
36817,0.89
36818,0.82
36819,0.73
36820,0.83
36821,0.79
36822,0.79
36823,0.81
36824,0.79
36825,0.85
36826,0.89
36827,0.86
36828,0.77
36829,0.93
36830,0.8
36831,0.91
36832,0.85
36833,0.83
36834,0.82
36835,0.8
36836,0.88
36837,0.81
36838,0.81
36839,0.74
36840,0.82
36841,0.85
36842,0.76
36843,0.78
36844,0.85
36845,0.93
36846,0.8
36847,0.87
36848,0.79
36849,0.93
36850,0.85
36851,0.81
36852,0.69
36853,0.9
36854,0.86
36855,0.61
36856,0.81
36857,0.91
36858,0.78
36859,0.86
36860,0.73
36861,0.81
36862,0.69
36863,0.8
36864,0.78
36865,0.9
36866,0.86
36867,0.78
36868,0.93
36869,0.65
36870,0.76
36871,0.81
36872,0.94
36873,0.77
36874,0.76
36875,0.7
36876,0.75
36877,0.85
36878,0.93
36879,0.77
36880,0.87
36881,0.7
36882,0.76
36883,0.86
36884,0.79
36885,0.92
36886,0.89
36887,0.78
36888,0.78
36889,0.87
36890,0.82
36891,0.79
36892,0.79
36893,0.85
36894,0.79
36895,0.86
36896,0.8
36897,0.85
36898,0.73
36899,0.76
36900,0.84
36901,0.9
36902,0.85
36903,0.84
36904,0.79
36905,0.85
36906,0.81
36907,0.73
36908,0.72
36909,0.76
36910,0.76
36911,0.71
36912,0.71
36913,0.83
36914,0.91
36915,0.79
36916,0.75
36917,0.94
36918,0.69
36919,0.85
36920,0.76
36921,0.83
36922,0.75
36923,0.76
36924,0.95
36925,0.86
36926,0.8
36927,0.89
36928,1
36929,0.82
36930,0.88
36931,0.93
36932,0.83
36933,0.92
36934,0.85
36935,0.84
36936,0.88
36937,0.84
36938,0.66
36939,0.85
36940,0.83
36941,0.72
36942,0.87
36943,0.74
36944,0.93
36945,0.88
36946,0.9
36947,0.84
36948,0.84
36949,0.89
36950,0.86
36951,0.72
36952,0.87
36953,0.76
36954,0.77
36955,0.95
36956,0.79
36957,0.78
36958,0.81
36959,0.84
36960,0.83
36961,0.8
36962,0.86
36963,0.84
36964,0.76
36965,0.79
36966,0.8
36967,0.85
36968,0.86
36969,0.75
36970,0.83
36971,0.91
36972,0.81
36973,0.78
36974,0.89
36975,0.86
36976,0.82
36977,0.92
36978,0.83
36979,0.87
36980,0.86
36981,0.96
36982,0.79
36983,0.76
36984,0.89
36985,0.69
36986,0.83
36987,0.9
36988,0.85
36989,0.83
36990,0.74
36991,0.93
36992,0.86
36993,0.68
36994,0.84
36995,0.83
36996,0.84
36997,0.79
36998,0.89
36999,0.75
37000,0.78
37001,0.8
37002,0.86
37003,0.73
37004,0.84
37005,0.76
37006,0.85
37007,0.81
37008,0.9
37009,0.84
37010,0.91
37011,0.79
37012,0.87
37013,0.65
37014,0.84
37015,0.82
37016,0.83
37017,0.94
37018,0.93
37019,0.78
37020,0.76
37021,0.93
37022,0.8
37023,0.76
37024,0.73
37025,0.69
37026,0.77
37027,0.8
37028,0.92
37029,0.87
37030,0.84
37031,0.94
37032,0.87
37033,0.82
37034,0.78
37035,0.78
37036,0.68
37037,0.76
37038,0.82
37039,0.72
37040,0.93
37041,0.86
37042,0.75
37043,0.78
37044,0.8
37045,0.86
37046,0.74
37047,0.83
37048,0.76
37049,0.85
37050,0.83
37051,0.9
37052,0.74
37053,0.94
37054,0.86
37055,0.7
37056,0.93
37057,0.83
37058,0.74
37059,0.91
37060,0.73
37061,0.79
37062,0.82
37063,0.74
37064,0.82
37065,0.99
37066,0.82
37067,0.75
37068,0.85
37069,0.75
37070,0.82
37071,0.86
37072,0.83
37073,0.81
37074,0.92
37075,0.83
37076,0.82
37077,0.72
37078,0.85
37079,0.89
37080,0.85
37081,0.83
37082,0.82
37083,0.89
37084,0.86
37085,0.61
37086,0.86
37087,0.78
37088,0.87
37089,0.79
37090,0.95
37091,0.76
37092,0.78
37093,0.88
37094,0.8
37095,0.84
37096,0.78
37097,0.81
37098,0.8
37099,0.52
37100,0.48
37101,0.61
37102,0.51
37103,0.42
37104,0.49
37105,0.53
37106,0.54
37107,0.54
37108,0.57
37109,0.48
37110,0.4
37111,0.47
37112,0.48
37113,0.5
37114,0.45
37115,0.6
37116,0.56
37117,0.53
37118,0.58
37119,0.58
37120,0.58
37121,0.61
37122,0.57
37123,0.52
37124,0.55
37125,0.47
37126,0.55
37127,0.48
37128,0.45
37129,0.61
37130,0.59
37131,0.62
37132,0.47
37133,0.52
37134,0.55
37135,0.43
37136,0.55
37137,0.58
37138,0.54
37139,0.42
37140,0.53
37141,0.48
37142,0.58
37143,0.72
37144,0.51
37145,0.51
37146,0.47
37147,0.42
37148,0.48
37149,0.47
37150,0.61
37151,0.47
37152,0.55
37153,0.57
37154,0.64
37155,0.57
37156,0.45
37157,0.5
37158,0.48
37159,0.52
37160,0.47
37161,0.45
37162,0.55
37163,0.48
37164,0.54
37165,0.49
37166,0.53
37167,0.54
37168,0.59
37169,0.48
37170,0.58
37171,0.56
37172,0.44
37173,0.52
37174,0.55
37175,0.48
37176,0.62
37177,0.59
37178,0.37
37179,0.5
37180,0.56
37181,0.53
37182,0.48
37183,0.56
37184,0.37
37185,0.55
37186,0.55
37187,0.52
37188,0.53
37189,0.54
37190,0.51
37191,0.59
37192,0.5
37193,0.55
37194,0.54
37195,0.47
37196,0.5
37197,0.7
37198,0.54
37199,0.61
37200,0.54
37201,0.48
37202,0.6
37203,0.58
37204,0.45
37205,0.53
37206,0.52
37207,0.5
37208,0.5
37209,0.63
37210,0.55
37211,0.49
37212,0.51
37213,0.54
37214,0.45
37215,0.55
37216,0.39
37217,0.46
37218,0.59
37219,0.59
37220,0.51
37221,0.48
37222,0.62
37223,0.48
37224,0.42
37225,0.61
37226,0.52
37227,0.52
37228,0.49
37229,0.54
37230,0.62
37231,0.57
37232,0.49
37233,0.51
37234,0.51
37235,0.49
37236,0.48
37237,0.52
37238,0.53
37239,0.41
37240,0.42
37241,0.52
37242,0.5
37243,0.58
37244,0.58
37245,0.47
37246,0.52
37247,0.5
37248,0.63
37249,0.65
37250,0.49
37251,0.54
37252,0.49
37253,0.44
37254,0.56
37255,0.48
37256,0.45
37257,0.47
37258,0.47
37259,0.5
37260,0.56
37261,0.39
37262,0.49
37263,0.46
37264,0.51
37265,0.51
37266,0.61
37267,0.45
37268,0.44
37269,0.44
37270,0.48
37271,0.48
37272,0.57
37273,0.53
37274,0.46
37275,0.46
37276,0.58
37277,0.46
37278,0.55
37279,0.44
37280,0.46
37281,0.49
37282,0.53
37283,0.62
37284,0.49
37285,0.53
37286,0.49
37287,0.53
37288,0.52
37289,0.65
37290,0.65
37291,0.56
37292,0.49
37293,0.65
37294,0.52
37295,0.65
37296,0.6
37297,0.61
37298,0.68
37299,0.63
37300,0.59
37301,0.55
37302,0.5
37303,0.66
37304,0.51
37305,0.52
37306,0.58
37307,0.49
37308,0.55
37309,0.57
37310,0.48
37311,0.54
37312,0.47
37313,0.45
37314,0.53
37315,0.45
37316,0.52
37317,0.52
37318,0.59
37319,0.53
37320,0.56
37321,0.65
37322,0.57
37323,0.5
37324,0.54
37325,0.48
37326,0.54
37327,0.59
37328,0.53
37329,0.5
37330,0.62
37331,0.49
37332,0.51
37333,0.49
37334,0.63
37335,0.59
37336,0.61
37337,0.49
37338,0.52
37339,0.46
37340,0.68
37341,0.68
37342,0.5
37343,0.57
37344,0.47
37345,0.53
37346,0.52
37347,0.61
37348,0.58
37349,0.48
37350,0.47
37351,0.57
37352,0.49
37353,0.41
37354,0.55
37355,0.6
37356,0.54
37357,0.55
37358,0.54
37359,0.45
37360,0.54
37361,0.49
37362,0.46
37363,0.44
37364,0.52
37365,0.49
37366,0.47
37367,0.5
37368,0.56
37369,0.54
37370,0.55
37371,0.42
37372,0.54
37373,0.43
37374,0.5
37375,0.63
37376,0.54
37377,0.56
37378,0.5
37379,0.48
37380,0.49
37381,0.47
37382,0.62
37383,0.49
37384,0.48
37385,0.56
37386,0.51
37387,0.51
37388,0.58
37389,0.58
37390,0.57
37391,0.48
37392,0.51
37393,0.57
37394,0.51
37395,0.55
37396,0.43
37397,0.64
37398,0.61
37399,0.57
37400,0.58
37401,0.5
37402,0.58
37403,0.49
37404,0.53
37405,0.54
37406,0.49
37407,0.45
37408,0.52
37409,0.57
37410,0.51
37411,0.52
37412,0.52
37413,0.66
37414,0.65
37415,0.46
37416,0.6
37417,0.58
37418,0.48
37419,0.54
37420,0.46
37421,0.49
37422,0.49
37423,0.55
37424,0.48
37425,0.48
37426,0.51
37427,0.47
37428,0.54
37429,0.52
37430,0.59
37431,0.47
37432,0.44
37433,0.52
37434,0.45
37435,0.56
37436,0.42
37437,0.47
37438,0.45
37439,0.52
37440,0.67
37441,0.4
37442,0.53
37443,0.64
37444,0.44
37445,0.52
37446,0.5
37447,0.5
37448,0.74
37449,0.51
37450,0.59
37451,0.43
37452,0.42
37453,0.52
37454,0.54
37455,0.51
37456,0.55
37457,0.57
37458,0.55
37459,0.45
37460,0.41
37461,0.49
37462,0.56
37463,0.51
37464,0.5
37465,0.5
37466,0.6
37467,0.65
37468,0.43
37469,0.51
37470,0.36
37471,0.54
37472,0.55
37473,0.48
37474,0.56
37475,0.59
37476,0.45
37477,0.58
37478,0.48
37479,0.52
37480,0.51
37481,0.43
37482,0.5
37483,0.49
37484,0.59
37485,0.59
37486,0.41
37487,0.42
37488,0.56
37489,0.54
37490,0.46
37491,0.54
37492,0.53
37493,0.53
37494,0.49
37495,0.55
37496,0.44
37497,0.51
37498,0.55
37499,0.56
37500,0.52
37501,0.53
37502,0.46
37503,0.53
37504,0.54
37505,0.51
37506,0.56
37507,0.48
37508,0.45
37509,0.53
37510,0.42
37511,0.56
37512,0.57
37513,0.58
37514,0.44
37515,0.48
37516,0.57
37517,0.57
37518,0.49
37519,0.51
37520,0.53
37521,0.43
37522,0.55
37523,0.6
37524,0.52
37525,0.59
37526,0.55
37527,0.54
37528,0.52
37529,0.58
37530,0.47
37531,0.6
37532,0.49
37533,0.52
37534,0.48
37535,0.54
37536,0.58
37537,0.54
37538,0.54
37539,0.56
37540,0.63
37541,0.53
37542,0.42
37543,0.51
37544,0.56
37545,0.58
37546,0.52
37547,0.54
37548,0.53
37549,0.46
37550,0.65
37551,0.49
37552,0.4
37553,0.44
37554,0.56
37555,0.45
37556,0.48
37557,0.62
37558,0.51
37559,0.52
37560,0.56
37561,0.43
37562,0.49
37563,0.56
37564,0.55
37565,0.46
37566,0.57
37567,0.55
37568,0.63
37569,0.51
37570,0.45
37571,0.63
37572,0.48
37573,0.47
37574,0.65
37575,0.41
37576,0.46
37577,0.55
37578,0.57
37579,0.63
37580,0.5
37581,0.62
37582,0.53
37583,0.53
37584,0.52
37585,0.54
37586,0.55
37587,0.63
37588,0.52
37589,0.54
37590,0.52
37591,0.55
37592,0.51
37593,0.47
37594,0.48
37595,0.46
37596,0.54
37597,0.55
37598,0.62
37599,0.44
37600,0.43
37601,0.59
37602,0.47
37603,0.54
37604,0.59
37605,0.61
37606,0.57
37607,0.47
37608,0.51
37609,0.62
37610,0.55
37611,0.43
37612,0.45
37613,0.58
37614,0.46
37615,0.65
37616,0.56
37617,0.6
37618,0.69
37619,0.61
37620,0.47
37621,0.46
37622,0.58
37623,0.58
37624,0.47
37625,0.45
37626,0.6
37627,0.48
37628,0.49
37629,0.59
37630,0.49
37631,0.54
37632,0.5
37633,0.58
37634,0.65
37635,0.52
37636,0.44
37637,0.49
37638,0.49
37639,0.55
37640,0.56
37641,0.55
37642,0.55
37643,0.42
37644,0.51
37645,0.57
37646,0.4
37647,0.46
37648,0.52
37649,0.57
37650,0.65
37651,0.52
37652,0.55
37653,0.57
37654,0.59
37655,0.43
37656,0.61
37657,0.52
37658,0.55
37659,0.49
37660,0.54
37661,0.53
37662,0.57
37663,0.49
37664,0.54
37665,0.57
37666,0.51
37667,0.6
37668,0.47
37669,0.51
37670,0.48
37671,0.49
37672,0.58
37673,0.56
37674,0.55
37675,0.5
37676,0.43
37677,0.48
37678,0.45
37679,0.51
37680,0.64
37681,0.54
37682,0.53
37683,0.38
37684,0.56
37685,0.64
37686,0.51
37687,0.53
37688,0.55
37689,0.48
37690,0.52
37691,0.52
37692,0.43
37693,0.58
37694,0.57
37695,0.39
37696,0.48
37697,0.61
37698,0.42
37699,0.49
37700,0.51
37701,0.57
37702,0.53
37703,0.56
37704,0.52
37705,0.47
37706,0.55
37707,0.48
37708,0.51
37709,0.51
37710,0.53
37711,0.57
37712,0.48
37713,0.49
37714,0.56
37715,0.56
37716,0.58
37717,0.46
37718,0.58
37719,0.5
37720,0.52
37721,0.47
37722,0.6
37723,0.48
37724,0.63
37725,0.48
37726,0.52
37727,0.5
37728,0.55
37729,0.53
37730,0.5
37731,0.54
37732,0.52
37733,0.54
37734,0.53
37735,0.49
37736,0.53
37737,0.53
37738,0.53
37739,0.47
37740,0.6
37741,0.52
37742,0.58
37743,0.34
37744,0.38
37745,0.49
37746,0.56
37747,0.46
37748,0.42
37749,0.41
37750,0.6
37751,0.56
37752,0.47
37753,0.56
37754,0.5
37755,0.52
37756,0.59
37757,0.64
37758,0.48
37759,0.67
37760,0.49
37761,0.53
37762,0.66
37763,0.48
37764,0.45
37765,0.47
37766,0.54
37767,0.52
37768,0.58
37769,0.55
37770,0.48
37771,0.55
37772,0.51
37773,0.58
37774,0.53
37775,0.66
37776,0.4
37777,0.63
37778,0.4
37779,0.46
37780,0.65
37781,0.55
37782,0.46
37783,0.49
37784,0.46
37785,0.55
37786,0.53
37787,0.51
37788,0.6
37789,0.54
37790,0.51
37791,0.6
37792,0.65
37793,0.43
37794,0.48
37795,0.59
37796,0.58
37797,0.47
37798,0.45
37799,0.52
37800,0.53
37801,0.58
37802,0.4
37803,0.53
37804,0.62
37805,0.5
37806,0.53
37807,0.49
37808,0.47
37809,0.56
37810,0.43
37811,0.52
37812,0.66
37813,0.52
37814,0.44
37815,0.54
37816,0.6
37817,0.42
37818,0.54
37819,0.52
37820,0.51
37821,0.59
37822,0.6
37823,0.55
37824,0.54
37825,0.5
37826,0.53
37827,0.64
37828,0.42
37829,0.5
37830,0.39
37831,0.46
37832,0.56
37833,0.44
37834,0.48
37835,0.5
37836,0.48
37837,0.63
37838,0.52
37839,0.67
37840,0.48
37841,0.5
37842,0.49
37843,0.57
37844,0.51
37845,0.55
37846,0.56
37847,0.53
37848,0.47
37849,0.71
37850,0.53
37851,0.61
37852,0.51
37853,0.48
37854,0.52
37855,0.43
37856,0.48
37857,0.45
37858,0.53
37859,0.6
37860,0.46
37861,0.6
37862,0.66
37863,0.6
37864,0.51
37865,0.59
37866,0.48
37867,0.46
37868,0.51
37869,0.53
37870,0.51
37871,0.42
37872,0.54
37873,0.54
37874,0.54
37875,0.49
37876,0.46
37877,0.48
37878,0.5
37879,0.49
37880,0.55
37881,0.55
37882,0.5
37883,0.64
37884,0.54
37885,0.54
37886,0.49
37887,0.55
37888,0.55
37889,0.51
37890,0.48
37891,0.6
37892,0.51
37893,0.51
37894,0.46
37895,0.56
37896,0.48
37897,0.45
37898,0.53
37899,0.4
37900,0.57
37901,0.47
37902,0.57
37903,0.53
37904,0.58
37905,0.51
37906,0.48
37907,0.54
37908,0.58
37909,0.6
37910,0.53
37911,0.52
37912,0.59
37913,0.43
37914,0.59
37915,0.62
37916,0.49
37917,0.44
37918,0.57
37919,0.54
37920,0.48
37921,0.45
37922,0.51
37923,0.45
37924,0.55
37925,0.51
37926,0.57
37927,0.5
37928,0.57
37929,0.56
37930,0.52
37931,0.46
37932,0.53
37933,0.57
37934,0.6
37935,0.44
37936,0.53
37937,0.43
37938,0.46
37939,0.63
37940,0.56
37941,0.6
37942,0.53
37943,0.57
37944,0.52
37945,0.46
37946,0.53
37947,0.46
37948,0.56
37949,0.61
37950,0.56
37951,0.52
37952,0.47
37953,0.49
37954,0.54
37955,0.49
37956,0.6
37957,0.63
37958,0.59
37959,0.4
37960,0.5
37961,0.44
37962,0.41
37963,0.53
37964,0.43
37965,0.46
37966,0.6
37967,0.46
37968,0.44
37969,0.48
37970,0.49
37971,0.46
37972,0.61
37973,0.45
37974,0.54
37975,0.46
37976,0.5
37977,0.59
37978,0.58
37979,0.44
37980,0.53
37981,0.52
37982,0.58
37983,0.54
37984,0.5
37985,0.48
37986,0.49
37987,0.58
37988,0.51
37989,0.54
37990,0.53
37991,0.48
37992,0.52
37993,0.49
37994,0.61
37995,0.49
37996,0.59
37997,0.56
37998,0.49
37999,0.48
38000,0.62
38001,0.54
38002,0.53
38003,0.53
38004,0.56
38005,0.68
38006,0.66
38007,0.52
38008,0.62
38009,0.57
38010,0.5
38011,0.64
38012,0.45
38013,0.56
38014,0.54
38015,0.56
38016,0.6
38017,0.66
38018,0.53
38019,0.46
38020,0.49
38021,0.57
38022,0.44
38023,0.63
38024,0.48
38025,0.47
38026,0.48
38027,0.55
38028,0.48
38029,0.6
38030,0.55
38031,0.6
38032,0.59
38033,0.49
38034,0.59
38035,0.51
38036,0.7
38037,0.52
38038,0.49
38039,0.62
38040,0.5
38041,0.38
38042,0.61
38043,0.52
38044,0.59
38045,0.54
38046,0.53
38047,0.47
38048,0.46
38049,0.53
38050,0.7
38051,0.58
38052,0.48
38053,0.55
38054,0.45
38055,0.46
38056,0.43
38057,0.52
38058,0.55
38059,0.56
38060,0.48
38061,0.52
38062,0.55
38063,0.52
38064,0.58
38065,0.49
38066,0.54
38067,0.56
38068,0.59
38069,0.56
38070,0.61
38071,0.52
38072,0.58
38073,0.5
38074,0.54
38075,0.47
38076,0.44
38077,0.56
38078,0.55
38079,0.54
38080,0.49
38081,0.49
38082,0.63
38083,0.52
38084,0.52
38085,0.46
38086,0.53
38087,0.49
38088,0.53
38089,0.52
38090,0.49
38091,0.47
38092,0.58
38093,0.5
38094,0.52
38095,0.53
38096,0.48
38097,0.56
38098,0.41
38099,0.52
38100,0.38
38101,0.44
38102,0.44
38103,0.61
38104,0.63
38105,0.59
38106,0.53
38107,0.53
38108,0.53
38109,0.57
38110,0.7
38111,0.62
38112,0.46
38113,0.46
38114,0.46
38115,0.5
38116,0.5
38117,0.51
38118,0.64
38119,0.53
38120,0.54
38121,0.55
38122,0.55
38123,0.5
38124,0.5
38125,0.52
38126,0.64
38127,0.47
38128,0.54
38129,0.56
38130,0.48
38131,0.51
38132,0.5
38133,0.61
38134,0.52
38135,0.53
38136,0.56
38137,0.45
